modid,item_name,meta,nbt_base64
TGregworks,tGregToolPartChunk,1564,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeD2zEsrLU5NccssSmUAAKe28OwcAAAA
TGregworks,tGregToolPartChunk,1565,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDxzEsrLU5NcU0sKslgAAA3krX5HQAAAA==
TGregworks,tGregToolPartChunk,1566,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDxzEsrLU5NCQcJMAAA510JPx0AAAA=
TGregworks,tGregToolPartChunk,1567,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDzzEsrLU5Ncc0rKcovqGQAAHdo9dAfAAAA
TGregworks,tGregToolPartChunk,1568,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDxzEsrLU5N8S9KSS1iAADcZ9WnHQAAAA==
TGregworks,tGregToolPartChunk,1572,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDxTS1JzS/KTPYsys9jAAAjIZqiHQAAAA==
TGregworks,tGregToolPartChunk,1573,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeD1TS1JzS/KTA4uSU3NYQAARSCRTh4AAAA=
TGregworks,tGregToolPartChunk,1574,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDwSywsTUxJzGAAAPa+3f8ZAAAA
TGregworks,tGregToolPartChunk,1575,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeD1SywsTUxJzHDMycmvZAAAT8tJjR4AAAA=
TGregworks,tGregToolPartChunk,1576,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRDwSywsTUxJzHDNK8pMzkhNYQAAeNK/GyEAAAA=
TGregworks,tGregToolPartChunk,1578,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDxSy3JSC0KLE0sKqliAABxue/+HQAAAA==
TGregworks,tGregToolPartChunk,1579,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDySy3JSC0KLkksYgAA9Rbt0xsAAAA=
TGregworks,tGregToolPartChunk,1535,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDyL8pMzkjMSS7NZQAAYr6rCxsAAAA=
TGregworks,tGregToolPartChunk,1583,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWAJy89MYQAAxo3ezxUAAAA=
TGregworks,tGregToolPartChunk,1584,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAMK81JTszLLEllAAANEPrjGgAAAA==
TGregworks,tGregToolPartChunk,1585,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAMqyzKr0gtSi1mAAA4ZDJ+GgAAAA==
TGregworks,tGregToolPartChunk,1586,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAKSs3MS8svSk5NYQAAGZO/SBsAAAA=
TGregworks,tGregToolPartChunk,1587,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDyL87NLMpMySzNZQAA0HJ1WBsAAAA=
TGregworks,tGregToolPartChunk,1590,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB0yilNDckvSKxiAAAxEoleGgAAAA==
TGregworks,tGregToolPartChunk,1594,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWB3yUzMzc9LYQAAk1o4IBgAAAA=
TGregworks,tGregToolPartChunk,1595,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeBwzUlNLikqzWUAAPmDuRsZAAAA
TGregworks,tGregToolPartChunk,1596,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWB3zU0tSsxJYQAABp+nghgAAAA=
TGregworks,tGregToolPartChunk,1599,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB1L0pNzQtOLCjIyCxKZQAA6Cehmx4AAAA=
TGregworks,tGregToolPartChunk,1600,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWD1zCtLLGIAAJla5doWAAAA
TGregworks,tGregToolPartChunk,1602,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeD0TUzPS8zJLM1lAACmt/5CGgAAAA==
TGregworks,tGregToolPartChunk,1605,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWAPyEz3LMrPYwAAZAKPYxgAAAA=
TGregworks,tGregToolPartChunk,1524,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWAJKk2qZAAAAB/D9hUAAAA=
TGregworks,tGregToolPartChunk,1611,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAITiwoyMgsSmUAAB9YXAAZAAAA
TGregworks,tGregToolPartChunk,1612,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeALLknMzMtJLS4OLklNzWEAAIh81y8fAAAA
TGregworks,tGregToolPartChunk,1613,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAMScyrSszLLEllAAAtDUCmGgAAAA==
TGregworks,tGregToolPartChunk,1614,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAIycxzzMnJr2QAAHQmyH8ZAAAA
TGregworks,tGregToolPartChunk,1615,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWANyS9IrGIAALi3f7UWAAAA
TGregworks,tGregToolPartChunk,1616,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWAPzSnJzE0tYQAAUkQUiBgAAAA=
TGregworks,tGregToolPartChunk,1617,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAOL8ovTc8o8SzKz2MAAK4HkjkcAAAA
TGregworks,tGregToolPartChunk,1618,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDwLMrPC8/PT2EAAB1YM2gZAAAA
TGregworks,tGregToolPartChunk,1619,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWD3z8ksy8xLZQAAASN56BgAAAA=
TGregworks,tGregToolPartChunk,1620,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWDxLwCSAEzknmwVAAAA
TGregworks,tGregToolPartChunk,1621,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeBwzE0tyagsLmEAAGDIsHkZAAAA
TGregworks,tGregToolPartChunk,1625,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAILklNzUlNTGMAAIMQ4dgZAAAA
TGregworks,tGregToolPartChunk,1626,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeD2zstMzyjJTS0BcgB7jjFfHAAAAA==
TGregworks,tGregToolPartChunk,1628,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAIyi9Odc/PSWEAAOmPBwkZAAAA
TGregworks,tGregToolPartChunk,1629,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB2yklMznYqys+rSmUAAJRj1tccAAAA
TGregworks,tGregToolPartChunk,1630,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB1yizOLS3JcCrKz6tKZQAAmtdrYB4AAAA=
TGregworks,tGregToolPartChunk,1631,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeByyklMzg4uSU3NYQAAs00cShsAAAA=
TGregworks,tGregToolPartChunk,1632,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAISk0JLklNzWEAAGRGqaYZAAAA
TGregworks,tGregToolPartChunk,1633,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB0yilNDS5JTc1hAAC8PuooGgAAAA==
TGregworks,tGregToolPartChunk,1634,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB1ScxNLE4uLQ4uSU3NYQAAgp71yx4AAAA=
TGregworks,tGregToolPartChunk,1529,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeANKc1LLy5JzQsuSU3NYQAAjJXB9B4AAAA=
TGregworks,tGregToolPartChunk,1638,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB2zk9KzClxKkosLmYAAJ6JBgYcAAAA
TGregworks,tGregToolPartChunk,1639,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB0TyzKSy0JSk1hAADs4UhAGgAAAA==
TGregworks,tGregToolPartChunk,1640,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeBxTyzKSy2JTM3JyS9nAABYoQqEHQAAAA==
TGregworks,tGregToolPartChunk,1644,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeByziiqLM4vycxJZQAAX0sDSRsAAAA=
TGregworks,tGregToolPartChunk,1646,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDxLMrP801Mz0styUxmAAD2nH9NHQAAAA==
TGregworks,tGregToolPartChunk,1647,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeANLklNzfFNTM9LLclMZgAA02PCox4AAAA=
TGregworks,tGregToolPartChunk,1648,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRD0S81PqczNLM31TUzPSy3JTGYAAKGpXw0iAAAA
TGregworks,tGregToolPartChunk,1649,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAPKc1LLy5JzXNOLErKTEllAAAoppIHIAAAAA==
TGregworks,tGregToolPartChunk,1650,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeANS8xLTMkszQ0uSU3NYQAAL0MKXB4AAAA=
TGregworks,tGregToolPartChunk,1651,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWDxCA52ZwAAG/SmPRUAAAA=
TGregworks,tGregToolPartChunk,1652,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWDxCA52ZQAAmZaQDxUAAAA=
TGregworks,tGregToolPartChunk,1653,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWDxCA4OZgAATiMIExUAAAA=
TGregworks,tGregToolPartChunk,1673,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAICQhzzMnJr2QAABeFxn4ZAAAA
TGregworks,tGregToolPartChunk,1598,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB2T8xJT0zJB3LyGADEfDZYHAAAAA==
TGregworks,tGregToolPartChunk,1597,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRB2zctIzEtOTXFPzElPTMkHCuYxAADZsRnSJAAAAA==
TGregworks,tGregToolPartChunk,1622,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWALzkhMyS9nAAD7Yu1RFwAAAA==
TGregworks,tGregToolPartChunk,1654,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWD1SU3Jr2AAAK+gmfcWAAAA
TGregworks,tGregToolPartChunk,1655,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAILE3MK8kszWUAANddqEYZAAAA
TGregworks,tGregToolPartChunk,1656,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWDzrSwpqsxhAAC/UGnCFwAAAA==
TGregworks,tGregToolPartChunk,1657,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeBzyklMzg7IKS3Jz8sszWUAAM7YYtcfAAAA
TGregworks,tGregToolPartChunk,1658,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB2TszJySwuyfdMTmUAAGNj2hkcAAAA
TGregworks,tGregToolPartChunk,1659,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB0KS1KzCnNzcxjAAAauMntGgAAAA==
TGregworks,tGregToolPartChunk,1660,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDyL8rMSCwqzc7PYwAAqz/D1BsAAAA=
TGregworks,tGregToolPartChunk,1676,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRD0rSwGMfNLi52LgEygEAB/pFnXIgAAAA==
TGregworks,tGregToolPartChunk,1589,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAMzi/NSSzKLM1lAADz04rFGgAAAA==
TGregworks,tGregToolPartChunk,1527,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeBzzs9LKU0uySxL9SzKz2MAABxsOfofAAAA
TGregworks,tGregToolPartChunk,1528,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB3zUlNLinKTE7MCS5JTc1hAAD1KhDmIAAAAA==
TGregworks,tGregToolPartChunk,1635,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeBzzUstSk8tyUx2zMnJr2QAAG1TG68fAAAA
TGregworks,tGregToolPartChunk,1636,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAJy0wqSswrcczJya9kAABJQ7BkHQAAAA==
TGregworks,tGregToolPartChunk,1531,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeANKM0pTizJzEv3LMrPYwAAJca4Xx4AAAA=
TGregworks,tGregToolPartChunk,1604,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB0SSzKDi5JTc1hAADo20GOGgAAAA==
TGregworks,tGregToolPartChunk,1677,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeBwzUsJLklNzWEAAIp1YjMZAAAA
TGregworks,tGregToolPartChunk,1679,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRBwLqosLknMycnMS3XMycmvZAAAc07b0CEAAAA=
TGregworks,tGregToolPartChunk,1680,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDxTc3JT8lMdszJya9kAAD52HlQHQAAAA==
TGregworks,tGregToolPartChunk,1681,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAJLknNyUkscszJya9kAABReMuwHQAAAA==
TGregworks,tGregToolPartChunk,1683,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB3zUstSk8tyUwOzswpSy1iAABZZ6DjIAAAAA==
TGregworks,tGregToolPartChunk,1684,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAKyyzLTHHMycmvZAAAvCGXRBsAAAA=
TGregworks,tGregToolPartChunk,1551,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeBwzUsBskpzGQATSeohGQAAAA==
TGregworks,tGregToolPartChunk,1623,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAKzkhMyS/3LMrPYwAArWjm5RsAAAA=
TGregworks,tGregToolPartChunk,1624,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAOzkhMyS8PLklNzWEAAEbwuyAcAAAA
TGregworks,tGregToolPartChunk,1668,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRDwzEvLzMssqXROLEnMqSwuYQAAUBTUlSEAAAA=
TGregworks,tGregToolPartChunk,1661,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWAPKcrMyyzNZQAANfNzdhgAAAA=
TGregworks,tGregToolPartChunk,1685,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDwTM7IL8oszWUAAMTm4DoZAAAA
TGregworks,tGregToolPartChunk,1740,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeD0TcxLLC5JTc1hAAA+jpz6GgAAAA==
TGregworks,tGregToolPartChunk,1741,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAKSS0qSiwuSU3NYQAAiH3KdhsAAAA=
TGregworks,tGregToolPartChunk,1742,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB3zSlLzXPNSc1NzSvJLM1lAAA1bFMbIAAAAA==
TGregworks,tGregToolPartChunk,1688,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeByT8xMDC7ILMosYQAAoQ5D8xsAAAA=
TGregworks,tGregToolPartChunk,1692,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB1Lk3KTI7KLErOz8tMZAAAnf9xQh4AAAA=
TGregworks,tGregToolPartChunk,1701,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAKycgvyizNNTI2YgAAVB4uTBsAAAA=
TGregworks,tGregToolPartChunk,1703,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRDwTUzPSy3JD0otzs9LLMlMZgAAVsQmviEAAAA=
TGregworks,tGregToolPartChunk,1706,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAMKi3JSM3LLM1lAAA6bMIVGgAAAA==
TGregworks,tGregToolPartChunk,1707,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWAPyshPySzNZQAAjsJb7xgAAAA=
TGregworks,tGregToolPartChunk,1708,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRAPyshPySzN1Q3IAQqlBCTm5CSC+AwAOy4cnygAAAA=
TGregworks,tGregToolPartChunk,1710,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWAPKi3KTMksYQAApcHc0hgAAAA=
TGregworks,tGregToolPartChunk,1712,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYZD2yEzPcCktSkzKzMksqXTOzy3IL81LCS5JTc1hAABK8srALAAAAA==
TGregworks,tGregToolPartChunk,1713,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB2TEnNzUwOLklNzWEAAJm2NDocAAAA
TGregworks,tGregToolPartChunk,1501,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRALScwrScwpzfVITMvLLM11TixKykxJZQAAB8zIjCcAAAA=
TGregworks,tGregToolPartChunk,1715,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYZBwLMnPzUwOTi1ILEosyczPc04sScypLC5hAABjxPTQKQAAAA==
TGregworks,tGregToolPartChunk,1716,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYZB0rSgpSs1NzakMzSsuSUzKSfVLLCxNTEnMYAAAiEuiQCoAAAA=
TGregworks,tGregToolPartChunk,1717,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeCKytMNyXDMycmvZAAAcVs+hRsAAAA=
TGregworks,tGregToolPartChunk,1721,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeB3TEnMTcwrySzNdczJya9kAACGAuluIAAAAA==
TGregworks,tGregToolPartChunk,1723,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRDwdQzSdU7V9TUyMAguSU3NYQAAlJQ5pSEAAAA=
TGregworks,tGregToolPartChunk,1725,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAMzkzPS8zJLM1lAADlpEHAGgAAAA==
TGregworks,tGregToolPartChunk,1726,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYWD3Kc3NzCzNZQAAI3k7NRgAAAA=
TGregworks,tGregToolPartChunk,1727,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeBxLCrJADJLc3WD8xgAx/ahfx0AAAA=
TGregworks,tGregToolPartChunk,1729,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeBySczJLE7NyyxJZQAAU4NqHRsAAAA=
TGregworks,tGregToolPartChunk,1730,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeDwyMxOLMoszWUAAKKVubcZAAAA
TGregworks,tGregToolPartChunk,1732,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRAOKEpNzswvLfZNLUnMKXbMycmvZAAAMvPHJCQAAAA=
TGregworks,tGregToolPartChunk,1733,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRB1zSvKTM5ITfFLLCxNTEnMcMzJya9kAACW+JOgJgAAAA==
TGregworks,tGregToolPartChunk,1734,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYRD2TS1JLC5JTMpJ9U9PzEstLs7PYwAAzx6JLiQAAAA=
TGregworks,tGregToolPartChunk,1735,H4sIAAAAAAAA/+NiYOBg4MhNLEktykzMYeAIzsgsSkzKz2MAALo3ho0ZAAAA
TMechworks,RedstoneMachine,0,
TMechworks,RedstoneMachine,1,
TMechworks,RedstoneMachine,2,
TMechworks,RedstoneMachine,3,
TMechworks,Dynamo,0,
TMechworks,SignalBus,0,
TMechworks,SignalTerminal,0,
TMechworks,MeshFilter,0,
TMechworks,MeshFilter,1,
TMechworks,MeshFilter,2,
TMechworks,MeshFilter,3,
TMechworks,MeshFilter,4,
TMechworks,LengthWire,0,
TMechworks,SpoolWire,0,
TaintedMagic,BlockShadowmetal,0,
TaintedMagic,ItemMaterial,1,
TaintedMagic,ItemMaterial,2,
TaintedMagic,ItemMaterial,3,
TaintedMagic,ItemMaterial,4,
TaintedMagic,ItemMaterial,5,
TaintedMagic,ItemMaterial,6,
TaintedMagic,ItemMaterial,7,
TaintedMagic,ItemMaterial,8,
TaintedMagic,ItemVoidsentBlood,0,
TaintedMagic,ItemMagicFunguar,0,
TaintedMagic,ItemWarpedGoggles,0,
TaintedMagic,ItemVoidFortressHelmet,0,
TaintedMagic,ItemVoidFortressChestplate,0,
TaintedMagic,ItemVoidFortressLeggings,0,
TaintedMagic,ItemVoidwalkerBoots,0,
TaintedMagic,ItemVoidwalkerSash,0,
TaintedMagic,ItemShadowFortressHelmet,0,
TaintedMagic,ItemShadowFortressChestplate,0,
TaintedMagic,ItemShadowFortressLeggings,0,
TaintedMagic,ItemVoidmetalGoggles,0,
TaintedMagic,ItemWandRod,0,
TaintedMagic,ItemWandRod,1,
TaintedMagic,ItemFocusTaint,0,
TaintedMagic,ItemFocusEldritch,0,
TaintedMagic,ItemFocusMeteorology,0,
TaintedMagic,ItemFocusTime,0,
TaintedMagic,ItemFocusMageMace,0,
TaintedMagic,ItemFocusTaintedBlast,0,
TaintedMagic,ItemFocusVisShard,0,
TaintedMagic,ItemThaumicDisassembler,0,
TaintedMagic,ItemCrystalDagger,0,
TaintedMagic,ItemShadowmetalSpade,0,
TaintedMagic,ItemPrimordialEdge,0,
TaintedMagic,ItemKatana,0,
TaintedMagic,ItemKatana,1,
TaintedMagic,ItemKatana,2,
Thaumcraft,blockFluxGoo,0,
Thaumcraft,blockFluxGas,0,
Thaumcraft,blockFluidPure,0,
Thaumcraft,blockFluidDeath,0,
Thaumcraft,blockCustomPlant,2,
Thaumcraft,blockCustomPlant,3,
Thaumcraft,blockCustomPlant,4,
Thaumcraft,blockCustomPlant,5,
Thaumcraft,blockTaint,0,
Thaumcraft,blockTaint,1,
Thaumcraft,blockTaint,2,
Thaumcraft,blockCosmeticOpaque,0,
Thaumcraft,blockCosmeticOpaque,1,
Thaumcraft,blockCosmeticOpaque,2,
Thaumcraft,blockCosmeticSolid,0,
Thaumcraft,blockCosmeticSolid,1,
Thaumcraft,blockCosmeticSolid,2,
Thaumcraft,blockCosmeticSolid,3,
Thaumcraft,blockCosmeticSolid,4,
Thaumcraft,blockCosmeticSolid,5,
Thaumcraft,blockCosmeticSolid,6,
Thaumcraft,blockCosmeticSolid,7,
Thaumcraft,blockCosmeticSolid,8,
Thaumcraft,blockCosmeticSolid,9,
Thaumcraft,blockCosmeticSolid,11,
Thaumcraft,blockCosmeticSolid,12,
Thaumcraft,blockCosmeticSolid,14,
Thaumcraft,blockCosmeticSolid,15,
Thaumcraft,blockCrystal,0,
Thaumcraft,blockCrystal,1,
Thaumcraft,blockCrystal,2,
Thaumcraft,blockCrystal,3,
Thaumcraft,blockCrystal,4,
Thaumcraft,blockCrystal,5,
Thaumcraft,blockCrystal,6,
Thaumcraft,blockTube,0,
Thaumcraft,blockTube,1,
Thaumcraft,blockTube,2,
Thaumcraft,blockTube,3,
Thaumcraft,blockTube,4,
Thaumcraft,blockTube,5,
Thaumcraft,blockTube,6,
Thaumcraft,blockTube,7,
Thaumcraft,blockMetalDevice,0,
Thaumcraft,blockMetalDevice,1,
Thaumcraft,blockMetalDevice,5,
Thaumcraft,blockMetalDevice,7,
Thaumcraft,blockMetalDevice,8,
Thaumcraft,blockMetalDevice,13,
Thaumcraft,blockMetalDevice,9,
Thaumcraft,blockMetalDevice,3,
Thaumcraft,blockMetalDevice,12,
Thaumcraft,blockMetalDevice,14,
Thaumcraft,blockMetalDevice,2,
Thaumcraft,blockWoodenDevice,0,
Thaumcraft,blockWoodenDevice,1,
Thaumcraft,blockWoodenDevice,2,
Thaumcraft,blockWoodenDevice,4,
Thaumcraft,blockWoodenDevice,5,
Thaumcraft,blockWoodenDevice,8,
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kvYmAAAC5vB7kNAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kvYmQAAG9eHKANAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kvYmIAAKwNMYsNAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kvYmYAAO08KpINAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kvYmEAACqqa90NAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kvYmUAAGubcMQNAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kvYmMAAKjIXe8NAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kvYmcAAOn5RvYNAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kv4mAAACbl3nENAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kv4mQAAGfUxWgNAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kv4mIAAKSH6EMNAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kv4mYAAOW281oNAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kv4mEAACIgshUNAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kv4mUAAGMRqQwNAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kv4mMAAKBChCcNAAAA
Thaumcraft,blockWoodenDevice,8,H4sIAAAAAAAA/+NiYGBkYE3Oz8kv4mcAAOFznz4NAAAA
Thaumcraft,blockStoneDevice,0,
Thaumcraft,blockStoneDevice,1,
Thaumcraft,blockStoneDevice,2,
Thaumcraft,blockStoneDevice,5,
Thaumcraft,blockStoneDevice,8,
Thaumcraft,blockStoneDevice,9,
Thaumcraft,blockStoneDevice,10,
Thaumcraft,blockStoneDevice,11,
Thaumcraft,blockStoneDevice,12,
Thaumcraft,blockStoneDevice,13,
Thaumcraft,blockStoneDevice,14,
Thaumcraft,blockMirror,0,
Thaumcraft,blockMirror,6,
Thaumcraft,blockTable,0,
Thaumcraft,blockTable,14,
Thaumcraft,blockTable,15,
Thaumcraft,blockChestHungry,0,
Thaumcraft,blockArcaneDoor,0,
Thaumcraft,blockLifter,0,
Thaumcraft,blockMagicBox,0,
Thaumcraft,blockAlchemyFurnace,0,
Thaumcraft,blockJar,0,
Thaumcraft,blockJar,1,
Thaumcraft,blockJar,3,
Thaumcraft,blockCandle,0,
Thaumcraft,blockCandle,1,
Thaumcraft,blockCandle,2,
Thaumcraft,blockCandle,3,
Thaumcraft,blockCandle,4,
Thaumcraft,blockCandle,5,
Thaumcraft,blockCandle,6,
Thaumcraft,blockCandle,7,
Thaumcraft,blockCandle,8,
Thaumcraft,blockCandle,9,
Thaumcraft,blockCandle,10,
Thaumcraft,blockCandle,11,
Thaumcraft,blockCandle,12,
Thaumcraft,blockCandle,13,
Thaumcraft,blockCandle,14,
Thaumcraft,blockCandle,15,
Thaumcraft,blockEldritch,4,
Thaumcraft,blockAiry,0,
Thaumcraft,blockManaPod,0,
Thaumcraft,blockArcaneFurnace,0,
Thaumcraft,blockHole,0,
Thaumcraft,blockPortalEldritch,0,
Thaumcraft,blockEssentiaReservoir,0,
Thaumcraft,blockLootUrn,0,
Thaumcraft,blockLootUrn,1,
Thaumcraft,blockLootUrn,2,
